year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2012,R,Arts and Recreation Services,b_1-5,Operating profit before tax,37,DOLLARS(millions)
2012,R,Arts and Recreation Services,c_6-9,Operating profit before tax,7,DOLLARS(millions)
2012,R,Arts and Recreation Services,d_10-19,Operating profit before tax,2,DOLLARS(millions)
2012,R,Arts and Recreation Services,e_20-49,Operating profit before tax,198,DOLLARS(millions)
2012,R,Arts and Recreation Services,f_50-99,Operating profit before tax,2,DOLLARS(millions)
2012,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,878,DOLLARS(millions)
2012,S,Other Services,a_0,Operating profit before tax,180,DOLLARS(millions)
2012,S,Other Services,b_1-5,Operating profit before tax,175,DOLLARS(millions)
2012,S,Other Services,c_6-9,Operating profit before tax,93,DOLLARS(millions)
2012,S,Other Services,d_10-19,Operating profit before tax,43,DOLLARS(millions)
2012,S,Other Services,e_20-49,Operating profit before tax,9,DOLLARS(millions)
2012,S,Other Services,f_50-99,Operating profit before tax,15,DOLLARS(millions)
2012,S,Other Services,g_100-199,Operating profit before tax,47,DOLLARS(millions)
2012,S,Other Services,h_200+,Operating profit before tax,3,DOLLARS(millions)
2012,S,Other Services,i_Industry_Total,Operating profit before tax,566,DOLLARS(millions)
2012,all,All Industries,j_Grand_Total,Operating profit before tax,64996,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,917,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,154,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,47,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,36,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,26,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,28,DOLLARS(millions)
2013,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,39,DOLLARS(millions)
2013,B,Mining,a_0,Operating profit before tax,696,DOLLARS(millions)
2013,B,Mining,b_1-5,Operating profit before tax,114,DOLLARS(millions)
2013,B,Mining,c_6-9,Operating profit before tax,9,DOLLARS(millions)
2013,B,Mining,d_10-19,Operating profit before tax,42,DOLLARS(millions)
2013,B,Mining,g_100-199,Operating profit before tax,41,DOLLARS(millions)
2013,B,Mining,h_200+,Operating profit before tax,45,DOLLARS(millions)
2013,C,Manufacturing,a_0,Operating profit before tax,110,DOLLARS(millions)
2013,C,Manufacturing,b_1-5,Operating profit before tax,49,DOLLARS(millions)
2013,C,Manufacturing,c_6-9,Operating profit before tax,166,DOLLARS(millions)
2013,C,Manufacturing,d_10-19,Operating profit before tax,165,DOLLARS(millions)
2013,C,Manufacturing,e_20-49,Operating profit before tax,447,DOLLARS(millions)
2013,C,Manufacturing,f_50-99,Operating profit before tax,628,DOLLARS(millions)
2013,C,Manufacturing,g_100-199,Operating profit before tax,584,DOLLARS(millions)
2013,C,Manufacturing,h_200+,Operating profit before tax,2165,DOLLARS(millions)
2013,C,Manufacturing,i_Industry_Total,Operating profit before tax,4315,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,404,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,17,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,11,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,22,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,76,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,155,DOLLARS(millions)
2013,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,1756,DOLLARS(millions)
2013,E,Construction,a_0,Operating profit before tax,777,DOLLARS(millions)
2013,E,Construction,b_1-5,Operating profit before tax,555,DOLLARS(millions)
2013,E,Construction,c_6-9,Operating profit before tax,122,DOLLARS(millions)
2013,E,Construction,d_10-19,Operating profit before tax,119,DOLLARS(millions)
2013,E,Construction,e_20-49,Operating profit before tax,210,DOLLARS(millions)
2013,E,Construction,f_50-99,Operating profit before tax,103,DOLLARS(millions)
2013,E,Construction,g_100-199,Operating profit before tax,123,DOLLARS(millions)
2013,E,Construction,h_200+,Operating profit before tax,194,DOLLARS(millions)
2013,E,Construction,i_Industry_Total,Operating profit before tax,2204,DOLLARS(millions)
2013,F,Wholesale Trade,a_0,Operating profit before tax,270,DOLLARS(millions)
2013,F,Wholesale Trade,b_1-5,Operating profit before tax,530,DOLLARS(millions)
2013,F,Wholesale Trade,c_6-9,Operating profit before tax,272,DOLLARS(millions)
2013,F,Wholesale Trade,d_10-19,Operating profit before tax,299,DOLLARS(millions)
2013,F,Wholesale Trade,e_20-49,Operating profit before tax,527,DOLLARS(millions)
2013,F,Wholesale Trade,f_50-99,Operating profit before tax,376,DOLLARS(millions)
2013,F,Wholesale Trade,g_100-199,Operating profit before tax,323,DOLLARS(millions)
2013,F,Wholesale Trade,h_200+,Operating profit before tax,471,DOLLARS(millions)
2013,F,Wholesale Trade,i_Industry_Total,Operating profit before tax,3068,DOLLARS(millions)
2013,G,Retail Trade,a_0,Operating profit before tax,180,DOLLARS(millions)
2013,G,Retail Trade,b_1-5,Operating profit before tax,311,DOLLARS(millions)
2013,G,Retail Trade,c_6-9,Operating profit before tax,129,DOLLARS(millions)
2013,G,Retail Trade,d_10-19,Operating profit before tax,115,DOLLARS(millions)
2013,G,Retail Trade,e_20-49,Operating profit before tax,110,DOLLARS(millions)
2013,G,Retail Trade,f_50-99,Operating profit before tax,72,DOLLARS(millions)
2013,G,Retail Trade,g_100-199,Operating profit before tax,210,DOLLARS(millions)
2013,G,Retail Trade,h_200+,Operating profit before tax,976,DOLLARS(millions)
2013,G,Retail Trade,i_Industry_Total,Operating profit before tax,2104,DOLLARS(millions)
2013,H,Accommodation and Food Services,a_0,Operating profit before tax,35,DOLLARS(millions)
2013,H,Accommodation and Food Services,b_1-5,Operating profit before tax,59,DOLLARS(millions)
2013,H,Accommodation and Food Services,c_6-9,Operating profit before tax,12,DOLLARS(millions)
2013,H,Accommodation and Food Services,d_10-19,Operating profit before tax,33,DOLLARS(millions)
2013,H,Accommodation and Food Services,e_20-49,Operating profit before tax,92,DOLLARS(millions)
2013,H,Accommodation and Food Services,f_50-99,Operating profit before tax,62,DOLLARS(millions)
2013,H,Accommodation and Food Services,g_100-199,Operating profit before tax,83,DOLLARS(millions)
2013,H,Accommodation and Food Services,h_200+,Operating profit before tax,146,DOLLARS(millions)
2013,H,Accommodation and Food Services,i_Industry_Total,Operating profit before tax,523,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",a_0,Operating profit before tax,213,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",b_1-5,Operating profit before tax,103,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,58,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,3,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,156,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,132,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,270,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,1079,DOLLARS(millions)
2013,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,2015,DOLLARS(millions)
2013,J,Information Media and Telecommunications,a_0,Operating profit before tax,486,DOLLARS(millions)
2013,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,73,DOLLARS(millions)
2013,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,9,DOLLARS(millions)
2013,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,17,DOLLARS(millions)
2013,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,26,DOLLARS(millions)
2013,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,22,DOLLARS(millions)
2013,J,Information Media and Telecommunications,g_100-199,Operating profit before tax,44,DOLLARS(millions)
2013,J,Information Media and Telecommunications,h_200+,Operating profit before tax,182,DOLLARS(millions)
2013,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,858,DOLLARS(millions)
2013,K,Financial and Insurance Services,a_0,Operating profit before tax,10034,DOLLARS(millions)
2013,K,Financial and Insurance Services,b_1-5,Operating profit before tax,804,DOLLARS(millions)
2013,K,Financial and Insurance Services,c_6-9,Operating profit before tax,201,DOLLARS(millions)
2013,K,Financial and Insurance Services,d_10-19,Operating profit before tax,138,DOLLARS(millions)
2013,K,Financial and Insurance Services,e_20-49,Operating profit before tax,430,DOLLARS(millions)
2013,K,Financial and Insurance Services,f_50-99,Operating profit before tax,52,DOLLARS(millions)
2013,K,Financial and Insurance Services,g_100-199,Operating profit before tax,109,DOLLARS(millions)
2013,K,Financial and Insurance Services,h_200+,Operating profit before tax,6016,DOLLARS(millions)
2013,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,17783,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,4721,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,482,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,33,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,99,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,31,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,43,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,89,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,77,DOLLARS(millions)
2013,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,5575,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,1499,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",b_1-5,Operating profit before tax,674,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",c_6-9,Operating profit before tax,261,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",d_10-19,Operating profit before tax,476,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",e_20-49,Operating profit before tax,1302,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",f_50-99,Operating profit before tax,241,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",g_100-199,Operating profit before tax,116,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",h_200+,Operating profit before tax,926,DOLLARS(millions)
2013,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,5497,DOLLARS(millions)
2013,N,Administrative and Support Services,a_0,Operating profit before tax,197,DOLLARS(millions)
2013,N,Administrative and Support Services,b_1-5,Operating profit before tax,98,DOLLARS(millions)
2013,N,Administrative and Support Services,c_6-9,Operating profit before tax,28,DOLLARS(millions)
2013,N,Administrative and Support Services,d_10-19,Operating profit before tax,30,DOLLARS(millions)
2013,N,Administrative and Support Services,e_20-49,Operating profit before tax,10,DOLLARS(millions)
2013,N,Administrative and Support Services,f_50-99,Operating profit before tax,118,DOLLARS(millions)
2013,N,Administrative and Support Services,g_100-199,Operating profit before tax,43,DOLLARS(millions)
2013,N,Administrative and Support Services,h_200+,Operating profit before tax,175,DOLLARS(millions)
2013,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,699,DOLLARS(millions)
2013,O,Public Administration and Safety,a_0,Operating profit before tax,8,DOLLARS(millions)
2013,O,Public Administration and Safety,b_1-5,Operating profit before tax,12,DOLLARS(millions)
2013,O,Public Administration and Safety,c_6-9,Operating profit before tax,4,DOLLARS(millions)
2013,O,Public Administration and Safety,d_10-19,Operating profit before tax,6,DOLLARS(millions)
2013,O,Public Administration and Safety,e_20-49,Operating profit before tax,10,DOLLARS(millions)
2013,O,Public Administration and Safety,f_50-99,Operating profit before tax,-2,DOLLARS(millions)
2013,O,Public Administration and Safety,h_200+,Operating profit before tax,22,DOLLARS(millions)
2013,P,Education and Training,a_0,Operating profit before tax,50,DOLLARS(millions)
2013,P,Education and Training,b_1-5,Operating profit before tax,41,DOLLARS(millions)
2013,P,Education and Training,c_6-9,Operating profit before tax,-2,DOLLARS(millions)
2013,P,Education and Training,d_10-19,Operating profit before tax,25,DOLLARS(millions)
2013,P,Education and Training,e_20-49,Operating profit before tax,12,DOLLARS(millions)
2013,P,Education and Training,f_50-99,Operating profit before tax,18,DOLLARS(millions)
2013,P,Education and Training,g_100-199,Operating profit before tax,18,DOLLARS(millions)
2013,P,Education and Training,h_200+,Operating profit before tax,68,DOLLARS(millions)
2013,P,Education and Training,i_Industry_Total,Operating profit before tax,230,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,a_0,Operating profit before tax,503,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,b_1-5,Operating profit before tax,453,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,68,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,d_10-19,Operating profit before tax,84,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,e_20-49,Operating profit before tax,86,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,f_50-99,Operating profit before tax,59,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,111,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,h_200+,Operating profit before tax,138,DOLLARS(millions)
2013,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,1502,DOLLARS(millions)
2013,R,Arts and Recreation Services,a_0,Operating profit before tax,111,DOLLARS(millions)
2013,R,Arts and Recreation Services,b_1-5,Operating profit before tax,82,DOLLARS(millions)
2013,R,Arts and Recreation Services,d_10-19,Operating profit before tax,24,DOLLARS(millions)
2013,R,Arts and Recreation Services,e_20-49,Operating profit before tax,38,DOLLARS(millions)
